review,sentiment
"1292361131546128385	Is it only me or others also feel this role reversal? These days actors could be seen constantly indulging in politics while politicians have become such convincing actors! 😂😂😂😂 #Sarcasm @RoflGandhi_ @rahulroushan @sardesairajdeep
",1
"1292362971604062208	@Sisyphus38 @giantdeadbody I’m learning that American teachers don’t do #sarcasm so well unless it is hash tagged . Do we need a sarcasm emoji?
",1
"1292369900376223746	@NoahPollak @RheaKarys You will survive @juliamacfarlane! You will rise from the ashes of this tragedy and regain your place in the world. Carnivores, unite! #Sarcasm #youllbeokay #beenawaketoolong https://t.co/bLEmIk31fy
",1
"1292370347090616320	PM CARES for #AmitShah that's why he recovered so fast :P  #Sarcasm
",1
"1292372505559093248	Today I’ve learned a bit and it’s only been an hr into today #yay #Sarcasm
",1
"1292377076809359360	Please atleast 1 mandir nahi to mandir ka bhoomi poojan hi kar lo... otherwise you are going to loose big time in next elections #Sarcasm
",1
"1292377377373335552	@dixieland7 @KBezerker Pass on actually reading information from the source? I’m shocked. #sarcasm If I didn’t have 5 uncles who were policemen, I might think you had a point . . . Oh wait, no I wouldn’t. You’re an ill informed kkk member. #NotMyProblem 🤷🏾‍♀️
",1
"1292378668568702976	Finally #bhabhijipapad got it’s first client. #GodBless the client. #COVIDIOTS #BJPFailsIndia #FailureInChief #JustSaying #Sarcasm
",1
"1292386781795627008	Don't worry. The UN (UNRWA) promises the Palestinians they won't make them rename their schools. Palestinians insist on naming them after suicide bombers who blow up innocent Israeli's. UN to continue to give them billions. #Sarcasm #EvilArabs
",1
"1292390674533249024	@MahaanInsaan @idnani_nandini Wow!!! you should be hired by the best intelligence agencies. #Sarcasm
",1
"1292392657835057154	@Bharatfirst10 @timesofindia @TOICitiesNews @INCIndia @ashokgehlot51 @RahulGandhi Yeah, in UP all immigrants are well-fed, economically sound, and checked upon consistently by the government to ensure their all-round well-being. Pro-CAA party. #Sarcasm
",1
"1292392697064554496	@joelklatt Cmon... Media push panic and fear.... no way... #sarcasm
",1
"1292395514218995712	I hate when some website asks me “Are you a human”? 🙄  No, I am a mango 🥭   #Sarcasm
",1
"1292398063043174401	@CianCapital Don't say that.  Now I can't blame other people and complain, which is so much easier than trying.  #sarcasm
",1
"1292399295178702849	[Trending GIF] Tags: #sarcasm, sarcastic, willy wonka, wonka, mansplain, riveted, tell us more https://t.co/LftzYAtvwA
",1
"1292404766434263040	@realDonaldTrump great job #sarcasm
",1
"1292407108558884864	@TheRetroHunter Why not just get a raspberry pi? #sarcasm
",1
"1292407425539153920	@corinne_haes @CrasB @TaxFoundation Sarcasm does not get across easily in writing. You can use hashtag #sarcasm if you’d like to clarify. But often spelling mistakes are typos. Why bother if the point is valid. Cheers
",1
"1292407712479928322	@Fact That's why I drink white wine, I have to tone down the memory, creativity and alertness. But because there's individuals, who have difficulties with sarcasm. So, perhaps this will help  #sarcasm
",1
"1292407829530214401	13 year girl is saying baby I'm wet  Are beta vo pee hai   #MEMES #Sarcasm
",1
"1292410371156910080	Buy a T-Shirt, Get 25% Off a Face Mask with code WEEKENDOFFER https://t.co/2yu4ifRQRb via @zazzle #tshirtdesign  #quotes  #typography #funny #humor #sarcasm #TrendingNow #discountoffer #zazzlemade
",1
"1292410702154461184	@flushednsticky You're not wearing suit man, everyone knows a suit adds 60+ pounds on you #Sarcasm
",1
"1292412972829151233	@real_defender @JoeBiden Yeh because trump has done such a wonderful job #sarcasm
",1
"1292413241759604742	@ProjectLincoln What, those aren't the same people? #sarcasm https://t.co/ETxMuhDOE9
",1
"1292413548178468864	@ahmedabadmirror @MumbaiMirror Call Bihar police to investigate.  #Sarcasm
",1
"1292415350466740225	@yakzaf “Innovative collaborator” 🙄You surly got a great sense of #humour with ample amount of #sarcasm. Anyways he got many medals and the way he is progressing may be someday he will win @IgNobel prize for his innovative ideas. 😁
",1
"1292419519370207234	@PaleoCameron Won't somebody think of the white people tho?🙃 #sarcasm
",1
"1292419616787095553	Peaceful Protesters™ ... So totally no acting like a fascist mob of Nazis. So oppressing to arrest them for crimes... BEFORE they actually start wearing SS uniforms... #sarcasm
",1
"1292420850877112321	@anyaparampil @RandPaul Of course he won't think of #Iraq .... Nothing happened to the #Iraq nation to keep him awake. 😠  #Sarcasm #ElliottAbrams #America #Pompeo
",1
"1292421891391516673	#slayypoint #binod #Sarcasm When someone says, ''Aap toh bade log ho, humse baat kyun karoge"" Me- https://t.co/KQtWknxYdP
",1
"1292421964523503618	I'm so excited for this year's August summer break #sarcasm #thankyohcovid #thankyoumalta
",1
"1292422311627325441	That Shakespeare's English. 😂😂😂😂  #OnalighterNote #SundayFunday #sundayvibes #FunniestTweets #Truth #sarcasm #WondrousSensations #Memes https://t.co/q3jBELGt5A
",1
"1292422333861421056	@JulianGuilarte1 Are we supposed to be surprised? #sarcasm So far as a #Yankee he’s constantly hurt 😩
",1
"1292425256196550661	@letsgetitbetter @mattgurney Meant to throw #sarcasm there sry.  Political promotion for sure!  You see that video posted by Vivian Krause?
",1
"1292428594921091074	I debated first time in the school on population explosion when I was in class- vi, which's around 24 or 25 years back. watching the same going on a news channel right now. Must say how grossly we are growing. #Sarcasm
",1
"1292430302158049280	Already a handful of #rape cases on national news. Safe to say that #india is Unlocking successfully and is back to normal. #Sarcasm #unlocked
",1
"1292431509849141249	@Mangesh_222 @tweet_arunkumar @broken_telefone @AshwiniMS_TNIE @santwana99 Why not in hindi states too?.Let's extend the argument whenever any person from non Hindi speaking states has to work in hindi speaking states.He/She should give test too.#Sarcasm.your argument will spell doom for all India services which unite our country.
",1
"1292434227838038018	#LaughoftheDay https://t.co/3CfZ8qjVss More Trump #sarcasm? #MountRushmore #LOL ""Trump's interest in Mount Rushmore, and his desire to be etched in among the four existing presidents, is no surprise to Noem, who says he brought it up during their first meeting in oval office.""
",1
"1292435372148813824	Dear Didi, You ain't savage, you are just a Batameez bigdi hui ladki :) . . . . . . #Sarcasm #SundayThoughts
",1
"1292435686960766977	UN = United Nepal  😆😂 #MEMES #Sarcasm https://t.co/gIuVLY7a4b
",1
"1292436229263200258	Oh my god, that's not secular at all. She's endorsing Hinduism and Hindutva.  #Sarcasm
",1
"1292437585269108736	Hello peeps! 👀 .  .  .  @Thechickenmemes @BitcoinMemeHub @DankMemePlug @InMemeTemplates @JokesMemesFacts @knowyourmeme @knowyourmeme @Thechickenmemes #MEMES #sundayvibes #firsttweet #sarcastic #binod https://t.co/ZQxijZ8WXU
",1
"1292439832376025090	I can only imagine how the threat of earthquakes and aftershocks will impact NC plans to return to school - for the safety of the students and all.  #Sarcasm
",1
"1292440026371035136	@HustlersMoney Really? You mean I shouldn't write an angry response every time I see a post expressing a view I disagree with?  Isn't that what we're all supposed to do all day?  #sarcasm
",1
"1292440365539049472	""Good days are ahead"" On hearing this Modi devotees get irritated as if this slogan has not been given by Tabligi Jamatiyo .......#Congress #RahulGandhi #SoniaGandhi #sarcastic #Sarcasm #FunniestTweets
",1
"1292440867312033793	BTech is not an engineering degree, its a certificate of participation. #BACKBENCHERS  #Engineering #engineers #Sarcasm @DonoSideSeNamaN
",1
"1292441247194460161	@darrengrimes_ Anybody Grimesy endorses is bound to be a top quality human being.  #Sarcasm
",1
"1292443305251237889	@MichaelMechanic @LindseyGrahamSC @realDonaldTrump This should help him as he currently goes through his job interview, no? #Sarcasm
",1
"1292443495429357569	If u love meme, it means u love me twice me_me😉😅 #memesdaily #Sarcasm #memes2020 #meme #Twitter
",1
"1292443610387042304	Don’t Egg Him On!  #eggs #cooking #frying #humor #humorous #funny #laugh #laughter #laughing #smile #droll #satire  #comical #comedy #joke #satire #sarcastic #comic #comical #hilarious https://t.co/6RN9cFXQt3
",1
"1292443945977315328	@UnSubtleDesi Next Campaign of Bhumata Brigade (Trupti will campaign to get entry for women to public places like Men's Toilet and Washroom) Her logic is why women's are not allowed there, Women's need equality.  #Sarcasm  #sarcastic
",1
"1292444269173772295	@MrAndyNgo “Peaceful protestors” “peacefully” searching for bread. Nothing to see here. So glad the feds (who “incited” this violence) pulled out and it’s all better now. #sarcasm #PortlandRiots #RiotsAreNotProtests #VoteDemocratForMoreOfThis
",1
"1292446630914949121	@MichaelSopwith @zarahsultana Let our homeless starve and put up the migrants in 4 star hotels and pay them £40 weekly!!!  Seems fair right.  #sarcasm
",1
"1292447999319330817	Don’t Egg Him On!  #eggs #cooking #frying #humor #humorous #funny #laugh #laughter #laughing #smile #droll #satire  #comical #comedy #joke #satire #sarcastic #comic #comical #hilarious https://t.co/jBHNwhJiX2
",1
"1292449062428401664	@prudentgoa @visrane @goacm I swear who ever tr/sir had set that English paper of SSC na instead of taking action against em u should have given em medals or something man! #achedinaayenge = #Sarcasm Ggwp!🙂🔫
",1
"1292450441314402304	@englandcricket Bring back joe denly #sarcasm
",1
"1292450558884929537	Ugh I have a broken toe and have to work today. 8 hours on my feet, walking around on a broken toe will be so much fun! #sarcasm I can’t wear my usual running shoes, so flip flops it is 🤷🏻‍♀️
",1
"1292451780765384708	@AprilDe22593945 @someknew @DrEricDing I meant it as #sarcasm
",1
"1292458932519149569	@aminasarlas If only the Jews voted strategically. #sarcasm
",1
"1292459273830760448	@KamVTV I think they expect you to eat your mask for dinner. #sarcasm
",1
"1292459495868657665	I knew it.. #sarcastic https://t.co/a0yk9evDaG
",1
"1292459990507298816	I think my #dog speaks #sarcasm. #lifewithdog https://t.co/7khCCswrpG https://t.co/fzrBuWUEvW
",1
"1292460578431279104	@Mobyhaque1 Rules are rules but money is money. Am I right? #Sarcasm #ButReally #WhatAJoke https://t.co/Cvgsgyzzls
",1
"1292461141617123328	When I was a college student, my parents hated my graffiti tees and now they hate my graffiti face masks. People don't change eh?  *🙄😷  #Sarcasm #MEMES #memes2020
",1
"1292461626671669249	@MNTwinsZealot Only pitched the greatest game in Twins history, so yeah probably not worth listening to him... #sarcasm
",1
"1292463611500048384	Great DD carry on
",1
"1292465215905226752	Well, at least they learned what being BOOED feels like. I wish I had known.  Chachi @scottbaio blocked me, so I had idea!  I like their name.  I would just add ""from Trump"".  #WalkAwayFromTrump #sarcasm #scottbaio
",1
"1292468236953550848	Dalily memes. Follow @DrunkIndian_  Like, comment and retweet. #sarcasm #desimemes #chutiyapa #hindimemes #indianjokes #adultjokes #drunkindian #nonvegjokes #dekhpagli #bakchod_nation #fuddu_sperm #sunnobc #indiantweets #fuddusperm https://t.co/6OgSTaIqMH
",1
"1292469311655813120	@Stewartdglassfo @DaisyLou3691 Your fearless leaders are so noble! Politicians care so much about us! Our world is exactly as it seems and this is all about just making a healthy population &lt;3  No money involved, no politics, just the betterment of mankind!    #Sarcasm  #WhyAreYouSoDumb https://t.co/dsOHolgqVU
",1
"1292469873088503808	Ambani is 4th richest in the world now while my bank balance is in two digits,  You see the economical inequality fascist Modi gov bought in my life?   #Sarcasm  #कुछतोमुझेभीदोमोदीजी
",1
"1292470110003826689	@FranzkeLA Don’t worry, there’s very little drop off between JT and Andrew Knapp. I fully respect Knapp and truly believe he has earned his roster spot over the last 2 years. It’s a joy to watch him work his craft. I don’t get disappointed at all on “Knapp Days”. He’s just super.  #sarcasm
",1
"1292470152655642625	Ambani is 4th richest in the world now while my bank balance is in two digits,  You see the economic inequality fascist Modi gov bought in my life?   #Sarcasm  #कुछतोमुझेभीदोमोदीजी
",1
"1292472418678775808	Nothing better than having Cookie wake me up by stepping all over me 🙂   #sarcasm
",1
"1292473473076428801	... Maybe for a different reason of course... 🤣 🤣 🤣 🤣.. Or Should I name names? 🤣 🤣 🤣  #obiagusproverbs #obiagu #igwe #funnythingsourpeoplesay #proverbs #parables #sarcasm #anecdotes #idioms #africa #movies #sitcom… https://t.co/EIUXcNwGu7
",1
"1292474350424268801	@N6XDX And don't forget, the IC-705 does D-STAR! That would be worth about $5 to me. #sarcasm
",1
"1292474529109823490	@Lakers Seriously? This is great! When do I get my ownership share of the @Lakers @JeanieBuss ?  #LakersNation #Sarcasm
",1
"1292474582071275520	Seriously? This is great! When do I get my ownership share of the @Lakers @JeanieBuss ?  #LakersNation #Sarcasm
",1
"1292475231563653121	Try it, I'm fun! #friends #sarcasm #helpme https://t.co/leSyMern0A
",1
"1292476074056712193	Amazing. Who could have ever guessed??? #sarcasm  “@Jeff_Jacoby: It’s not yet 100% conclusive, but the evidence increasingly suggests that Sweden’s no-lockdown approach was the wisest one. https://t.co/5Yj5zOHU0C”
",1
"1292477694471319552	Excited to share the latest addition to my #etsy shop: Fluent Sarcasm I speak fluent sarcasm Sarcasm mug Fluent sarcasm mug Sarcasm gifts Sarcasm funny mug Funny sarcasm #sarcasticmug #sarcastic #sarcasm… https://t.co/9r7HMzKL8z
",1
"1292478168813547523	BREAKUPS AND #SARCASM https://t.co/LGrjnIfWzQ #breakup #love https://t.co/3WUDZt4fKg
",1
"1292480540621205504	@shekharsuman7 Sir, sochne wali baat hai. Mumbai mein thousands cases hain. Why does Maha govt have special interest in this case? Let the investigation take its course. #Sarcasm
",1
"1292480663933857792	65 Million Americans were infected with H1N1 as compared to 5 million with COVID19. Hates off to Obama and Biden for protecting the American people so well. #sarcasm I can't believe people will blindly support such a failed person as Biden (again).
",1
"1292481049889390592	@nagarkoti #Sarcasm Not at all amazed with this small figure when we can easily spot many people around the city still arguing with the authorities for not wearing a mask properly and maintaining social distance. Hats off to such amazing people. #ChandigarhUpdate @manuparida1 @vpsbadnore
",1
"1292482587286474752	@MRecreate @ReistMatthew Lol, good catch. Or it's a map of where people live. I'm probably wrong though. Definitely McDonalds includes COVID with every Big Mac;) #sarcasm
",1
"1292483176821075968	More writing chat. #writersofinstagram #writingcommunity #writers #funny #facebook #writingtips #writingadvice #funny #sarcasm #authorssupportingauthors #writerslift #writerslife https://t.co/v1KK2Gkww7
",1
"1292485281870905345	@DrDenaGrayson It's okay though the @pauldingboe said that kids can't get sick No worries Just their parents grandparents and teachers will suffer from this so that's okay smh #sarcasm
",1
"1292486569849315328	Starting a webinar in Rs 51, early bird discount 50%... Hyrry seat filling fast 😂 #Sarcasm
",1
"1292487160075968518	@MissMichelle61 @BratRebelBlue41 @saradw55 @arseneau_sandy @Frankvdb711 @Karens_Red_Pony @jelly_snatch @yamane_patricia @mini_bubbly @STabbytosavit @howllr @SassyChick1979 @DrjimPhifer @jbart1055 @northyorkblonde @Doug_Monroe27 @SCee57 They've been beaten up this season. High wind. Massive hail. Torrential rain. 100F one day to 50F the next. So glad #ClimateChange is a hoax. #sarcasm Sunday.
",1
"1292487201528385536	@LarchmontPatch Just in time #sarcasm
",1
"1292487217445654528	SUNDAY night vibes :  It's like being a famous celebrity  Who tweets  Just ""mmm"" And get 50k likes 45k retweets  #vibes #SundayFunday #Sarcasm
",1
"1292489375289204736	Cool people shares #memes like #Binod   Only stupid people shares #facts , #knowledge and #information .  #Sarcasm #Hypocrites
",1
"1292489808128991236	President Obasanjo eulogized with the family of Senator Buruji...#Sarcasm
",1
"1292490222765092869	Took a pandemic for me to realize that my passion in life is sitting in air conditioning.  . #culture #alcoholban #CHIvsEDM #FunniestTweets #Sarcasm #loveandpeace
",1
"1292490872177786881	@Sisyphus38 Read your reply to another post. #sarcastic
",1
"1292491570005127169	Days after photos of packed hallways go viral, Paulding high school reports 9 COVID-19 cases. #surprise #sarcasm https://t.co/dvOmSlxxC1
",1
"1292493204776873985	#SatireAlert #Sarcasm : all those losers n wannabe attention seekers spreading negativity 2prove their dumbness On my timeline A) U’ll be blocked B) if you don’t get d SARCASTIC CONTENT accept intelligence is ‘Not Your Circus, Not your monkeys’ C) take ur frustration out @ ur🏡
",1
"1292493965791551488	Our contest winner 🏆 sarcastic_bhatt  . . . #vectorart #adobedraw #adobeillustrator #infinitedesign #caricature #caricatureartist #instagram #sarcasticmemes #photoshop #autodesksketchbook #contest #contestgiveaway @… https://t.co/nr35nR0xT5
",1
"1292496465982623744	@Deplorable_Matt ...because the most important qualifications are race and gender. #sarcasm
",1
"1292498616456806402	They: How do you deal with criticism at work? Me: I bring my own ax #sunday #sarcasm #humorous #content #writing #copywriterway
",1
"1292499521365131265	It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""
",1
"1292501684992843776	@florian_krammer What, are you a scientist or something? (#sarcastic in case it's not obvious)
",1
"1292501752860643329	He: 'Do you know how much I love you?' She: 'Yes, I do' He: 'How do you know that?' She: 'You take bath everyday since the day I entered your life'  #Sarcasm  #HeSheStories  #CoupleGoals
",1
"1292502051130310657	@davidschneider They are not migrants, in English, they are called EX-PATS ....unless, that only applies to Brits emigrating abroad #Hypocrites #sarcasm
",1
"1292503546743721987	America has successfully prevented a second wave of coronavirus.   By keeping the first one still going..  #fun #funny #sarcasm #lol
",1
"1292503550946353154	Your parents or grandparents tell the same stories over and over again not because they’re losing memory but because they like remembering them.  #fun #funny #sarcasm #lol
",1
"1292503590100033536	@markknoller @stevenmnuchin1 So rob Paul to pay Peter. Great idea...🙄 #sarcasm what a bunch of fools.
",1
"1292504119299788800	@juliaskih @DogflutieShayne @RichardGrenell @GavinNewsom @recallgavin2020 The number of experts on Twitter is astounding.  Experts on medicine, immigration, and climate among hundreds of other things. If you have any questions, just ask Twitter.   #sarcasm
",1
"1292504169564311552	Hey @joerexrode @RStanleyNHL now the school ADs are rooting against college sports! #sarcasm  https://t.co/1subfouSwf
",1
"1292504230432055297	@krystalball #MAGA oh and #KAGA2020 !? #SARCASM
",1
"1292504829277933570	Super disgusted by my own eating sounds, but this is my partner. The master of stealth. #dyinglight #Sarcasm https://t.co/WY4So700Wm
",1
"1292505514543374337	Unisex Yo Semite National Park T-Shirt Xsmall-4xl Funny Sarcastic #yosemite #funny #sarcastic #biden #tshirt  https://t.co/ntm86zuKhK https://t.co/qj2jjWYn7H
",1
"1292505683909386241	@GOPLeader If the example of caring about America is 160K deaths, tell Trump not to care so much. #sarcasm History will expose the many reasons this GOP is so inexplicably tied to a soulless criminal. #GOPCorruptionOverCountry  #SaveThePostOffice  #COVID19
",1
"1292506136701276160	This is #Sarcasm...and reality in many ways https://t.co/jh6IrDqhGY
",1
"1292507224598876160	This is #Sarcasm...and reality in many ways https://t.co/dSGaNpf8Y9
",1
"1292508460098162688	@MrAndyNgo I thought for sure this was about federal law enforcement and the federal court house? What happened?  #sarcasm
",1
"1292508556713816069	Isn’t it weirdly annoying that you are sarcastic enough but the other person can’t get ur sarcasm on point ?  You doubt your sarcasm skills or they are just stupid to not get your  sarcasm 😅  #Sarcasm
",1
"1292508580843847681	Available in men's and women's comfort tees. https://t.co/z8bDxcVMfm #sarcasm #teespring #teeshirts #tshirts #tshirtdesign #RetweeetPlease #RETWEEET
",1
"1292508640298106882	As people start to like alternative opinions and second opinions from unfamiliar experts, I have decided to counsil a lawyer about my little aching tooth. #sarcasm #annoyed
",1
"1292509702715084800	Pinocchio meets mutants is happening  #darkcomedy #darkhumor #darkhumour #comedy #sarcasm #sarcastic #cynic #stocktonontees #stockton #middlesbrough #teesside… https://t.co/ZHQ2Incu1L
",1
"1292510294284161028	@WBrettWilson It’s #sarcasm come on it’s easy to see she is jesting, isn’t she?
",1
"1292510858137022464	English Blonde bombshells! Nowt like Far-right, racist English roses🌹 to set your heart racing! #Sarcasm
",1
"1292513116375285765	Few days back- One of my friend asked me to visit Shimla  I told him, we have no money for now   He replied  - @SonuSood Is sending everyone  home we will tell him a story😂   #funtuatwitterconnect  #SonuSood #MEMES #Sarcasm
",1
"1292513205949009922	@cmclymer @feminist_ellie @NARAL Well white men know what’s best for women. #sarcasm https://t.co/YDB6sbn1Zx
",1
"1292513370059440128	@russianmachine @Sling did a great job with this today #sarcasm
",1
"1292513384349540354	@OneADONAIOne @TamiHoshiyama @JimSanoBC79 @reymontemayor86 @freddiechurro13 @1932eclipse @MarkWal93737545 Jesus blood in a bottle - yeah I remember that in the gospel. #sarcasm.
",1
"1292513632962609152	@mikegolicjr @mikegolicjr they’re the @PLLChaos not the mayhems.  Geez you say you follow lacrosse too.  Smh.  #sarcasm
",1
"1292514742028861441	WILD CARD “Laced with refreshing bouts of humor.” Only $5.99 https://t.co/KQR88kbYBK #Sarcasm #Thrillers #PoliceProcedural #kindleunlimited
",1
"1292516456643596289	Le back bencher 😂 . . . #lockdown2020 #hutiyapa_begins #sakhtlaunda #rvcjinsta  #laughingeolours #dekhpagli #rvcj #superchutiya  #gandupanti #sarcasticmemes #hindimemes #hindijokes  #nonvegjokes #adultgram… https://t.co/BvJ154mKv6
",1
"1292516467607560195	📷 Le back bencher 😂 . . . #lockdown2020 #hutiyapa_begins #sakhtlaunda #rvcjinsta #laughingeolours #dekhpagli #rvcj #superchutiya #gandupanti #sarcasticmemes #hindimemes #hindijokes #nonvegjokes #adultgram #comedyindia #taimurmemes... https://t.co/jEFT9TJTT5
",1
"1292517367055089665	Available in men's and women's comfort tees. ://teespring.com/six-feet-9258?pid=369&amp;cid=6514 #sarcasm #teespring #teeshirts #tshirts #tshirtdesign #RetweeetPlease #RETWEEET
",1
"1292517834598350849	Available in men's and women's comfort tees. https://t.co/A6w0VhLbKg #sarcasm #teespring #teeshirts #tshirts #tshirtdesign #RetweeetPlease #RETWEEET
",1
"1292518264845881344	WAP is exactly what 2020 needed. #sarcasm
",1
"1292518385151025158	@TPM That's a high bar.  #sarcasm
",1
"1292518925134110720	I give mental health advice like I ain't going crazy every 3 days LMAO #sarcasm
",1
"1292519033519009792	Tommy : he doesnt even know which shirt to buy.  Me : Tommy hilfiger.  .  . @PunHubOnline #theindiantweet #pun #dope #joke #sarcasm
",1
"1292519398654107648	Tommy : he doesnt even know which shirt to buy.  Me : Tommy hilfiger   Credits-@kshav_k   @PunHubOnline  #theindiantweet #pun #joke #sarcasm
",1
"1292519428802908160	@StorkOnTheCork Aw, c'mon, I always think how good plant-based oil spread is on a hot roll!🙄 #sarcasm
",1
"1292519893267623936	Stop the Presses! Tiger Woods tied for... wait for it...  48th at PGA!   Who leads? Not a clue...  #PGA #MSM #tigerwoods #sarcasm https://t.co/5LvgnIJ3oP
",1
"1292519901215817728	This is #sarcasm
",1
"1292521101348802561	Watching #baseball in 2020 all I notice is that the cardboard crowds are getting a little rowdy at the games lately.   #YankeesTwitter #Sarcasm
",1
"1292522255470166017	@DailyCaller Best #joke I've read all day.  #sarcasm
",1
"1292522638712004608	@tribelaw It was Siddharta Gautama, the Bhudda, that actually came up with the Executive Order. Common mistake. #Sarcasm
",1
"1292524302542221321	@Littlemoontalks @Wingman2606 @mtktwofoureight @freep Of course #COVID19 is not comparable (population adjusted) to 1968 or 1957.  Only 1918. #sarcasm
",1
"1292526229975900166	@MrStevenGeorge @jayxsanders @BobQuarantine @JoeBiden For a majority of the population #Sarcasm is a lost art kinda like writing in cursive. https://t.co/p4Br8WAsq9
",1
"1292527758548054018	@FrancisBrennan Gee Nancy, do you know why that is? Not because he'd be a pushover, or because they will collect on their 1.5 billion-dollar deal with Hunter. Nope, neither of those reasons would be valid. #sarcasm
",1
"1292528553901211648	@rajeshthadani4 Had it not been an investment especially in India, we wouldn't had LIC agent residing every 3 building  #Sarcasm
",1
"1292531429772009472	Available in men's and women's comfort tees. https://t.co/AYn1yEGdqu  #sarcasm #teespring #teeshirts #tshirts #tshirtdesign #RetweeetPlease #RETWEEET
",1
"1292531444414156800	@Saisailu97 @deepsealioness Oh cmon- crimes and bra straps are proportional no? #sarcasm
",1
"1292532014017544192	New comics are posted every Sunday and sometimes other days for subscribers.  #humor,#bird,#birds,#comics,#jokes,#comic,#joke,#sarcasm,#parrot,#parrots,#webcomic,#comicstrip,#birb,#birbs,#digitalcomics,#digitalcomic,#webcomics,#parrotsofinstagram,#politicallyincorrect,#irony,
",1
"1292532244138074113	Hey @americanair  good job on the social distancing in your waiting area. Wish the same woulda happened in your airplane #sarcasm seriously unbelievable https://t.co/lTqK13OuWY
",1
"1292533017861185536	Earth Sucks T-Shirt Design https://t.co/Lg0PIWPlAf #sarcasm #sarcastic #earth #earthsucks #alien #spaceship #ufo #tshirtdesign #appareldesign #clothesdesign #hoodiedesign #designbundles  #tshirt #tshirts #apparel #graphicdesign #designforsale #typography  #lettering #quotes
",1
"1292533162749374467	too easy and cheap  #sarcasm
",1
"1292535666513833985	Your #Sarcasm is on another level!!! #Salute!!!
",1
"1292536129988759554	@vstaff @fordnation @DaSilvaRacing @SickKidsNews @PBethlenfalvy @RodPhillips01 @BachelorNation @Nations Sorry, forgot to add this #sarcasm.
",1
"1292536261714960384	It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""
",1
"1292536381563052032	I Do Nothing Everyday T-Shirt Design https://t.co/wZ1yGgIBHi #sarcasm #sarcastic #jokes #lazy #lazybones #humor #funny #tshirtdesign #appareldesign #clothesdesign #hoodiedesign #designbundles  #tshirt #tshirts #apparel #graphicdesign #typography  #lettering #quotes #typographyart
",1
"1291970689721937920	That’s ok @NHL I like staying up until 1am just to watch a hockey game! #sarcasm
",1
"1291971723215028224	#Live shows now on our #YouTube channel.  #PodernFamily #PodcastRecommendations #daily #liveshows #odd #news #sarcasm #wit #comedy #improv   https://t.co/F08LMNLJCl
",1
"1291971731410706432	If you caught up with a debate, you just need say ""binod"" and BOOM!! It's the end of the discussion 🧟‍♂️  #Sarcasm #Sarcasmo #MEMES
",1
"1291972200694796288	texts from my ex&gt;&gt;&gt;&gt; #sarcasm
",1
"1291973362932039680	#Yipee, won 100% cashback on #AmazonPrimeDay with #NoShopping at all 😂 #SaturdayMood  #Sarcasm
",1
"1291974260085256192	Yeah, the number is going down! #plumptrump should be very proud of this, we have fewer deaths but we are still ahead of the rest of the world! USA, number1! #Sarcasm
",1
"1291974889864192000	Just so we’re all clear Twitterati, anything good that has happened during the covid crisis is because of Scott Morrison. Anything bad that has happened is Dan Andrews’ fault. #auspol #sarcasm #COVID19au
",1
"1291976223891976193	@thegeekyninja There is also dignity in manual scavenging too.   #Sarcasm
",1
"1291976263104520193	I'm not a ""good morning"" wishing person on texts.  So, if you're wishing me with one, chances are I'll wait to reply until you've sent me some other random text.  Or maybe I'll send you a random emoji 😬  #facepalm #sarcasm #meme #memes2020
",1
"1291976424371322880	Telepathy would be a terrible superpower. Mainly because it would end sarcasm.   #Sarcasm #telepathy #superpower #thoughts #SaturdayThoughts #SaturdayMorning #sarcastic #thoughtoftheday #binod #MEMES #memesdaily #ChandlerSaid #showerthoughts #chandlerbing
",1
"1291977139496116225	@jonfavs Gee, didn’t see this coming. The whole “I’ve saved this Country” thing. #sarcasm
",1
"1291977824388055040	For the people who wish celebrities on their birthdays.....  aagaya reply? party bhi milgayi hogi? khush hokar appni next film ya song main leliye wo log? #Sarcasm #MEMES #thought #thoughtoftheday
",1
"1291978799869919234	Congratulations to @MumbaiPolice and @CMOMaharashtra for becoming national joke. The whole social media platform is filled with jokes and memes on them.  #Sarcasm
",1
"1291979510808580097	I'm never sure if i actually have free time or if I just keep forgetting shit. #Sarcasm
",1
"1291979561379532801	@soIoucity All the wasted propane for the Zamboni to clean the ice! Minnesota will win they lottery and still keep this 1-2 punch in net for next 4 years lol #sarcasm
",1
"1291981184025559040	Me:- What is the biggest attitude in           today's world?  My friend:- Instagram Parr photo upload           Karne k baad hafte baad            comments pe reply dena😂✊💦  @IDIOTIC_SPERMS #Sarcasm #Saturday #SaturdayThoughts #sarcastic #follow4humour
",1
"1291986565275811844	ツFollow @education_meme for moreツ #cbse #india #schooljokes #ssc #sarcasm #schoolmemes #jokes #engineering #pcm #pcb #pcmb #pcmbmemes #jeejokes #physicsjokes #funny #funnymemes #physics #physicsmemes #chemistry #chemistrymemes #biology #biologymemes #electricalengineering #m… https://t.co/613R5E0mJV
",1
"1291987352638767104	People on IG: felt cute,might delete later  People on zoom:felt mute,might repeat later . . . . #Sarcasm
",1
